path,species,health,joint_label,group_id,split
/Users/alimran/Desktop/CSE499A/Combined Dataset/mango_Healthy/IMG_20240504_222637.jpg,mango,healthy,Mango_Healthy,phash_f5d799ebcc34c699ce6ce732c7382739399999cc518c22c698e634c7c8a32263,train
/Users/alimran/Desktop/CSE499A/Combined Dataset/mango_Healthy/20211231_124240 (Custom).jpg,mango,healthy,Mango_Healthy,phash_ffeec15e80012ea05fff117f7800dfc081fd280b1e8075fc681fd282a5748f1f,train
/Users/alimran/Desktop/CSE499A/Combined Dataset/mango_Healthy/IMG_20240504_212045.jpg,mango,healthy,Mango_Healthy,phash_a21f001fd007c02d0afb0adfbdf63d7bd228d08080b72ddf6fdf77a237a08845,train
/Users/alimran/Desktop/CSE499A/Combined Dataset/mango_Healthy/IMG_20240504_210652.jpg,mango,healthy,Mango_Healthy,phash_a633cc67998ced9b19b3e4c90c99f26c0c36e66619b3e6661933e6330c33c731,train
/Users/alimran/Desktop/CSE499A/Combined Dataset/mango_Healthy/IMG_20240504_210646.jpg,mango,healthy,Mango_Healthy,phash_aa88c3e3d5743c0d2a83c3fa955c24056ae2daea950f29757abe568ac550bb75,val
/Users/alimran/Desktop/CSE499A/Combined Dataset/mango_Healthy/IMG_20240504_215716.jpg,mango,healthy,Mango_Healthy,phash_f955d55585553d5d7a0ec2e085d03f0e5a26e0f0afd89f07d06560f80f8a9f83,train
/Users/alimran/Desktop/CSE499A/Combined Dataset/mango_Healthy/20211231_123629 (Custom).jpg,mango,healthy,Mango_Healthy,phash_ea85954e953b6ab13d50956ec2ad9b510d5266a9b015cb5247eab0bd7e15d34a,train
/Users/alimran/Desktop/CSE499A/Combined Dataset/mango_Healthy/IMG_20240504_215702.jpg,mango,healthy,Mango_Healthy,phash_b20fe3e0cc9b18bb63f2260764dc4e3918e3598e3b3863334e7446670fce59d8,train
/Users/alimran/Desktop/CSE499A/Combined Dataset/mango_Healthy/IMG_20240504_222347.jpg,mango,healthy,Mango_Healthy,phash_fbad9776c0116888b57752ab3a158d4064aab257634b91a81df55fdabc494e25,val
/Users/alimran/Desktop/CSE499A/Combined Dataset/mango_Healthy/20211231_160633 (Custom).jpg,mango,healthy,Mango_Healthy,phash_ff0e8345d4715eba4af22d55370d94ab9e1e4a17cd70656c62aa32a61b558953,train
/Users/alimran/Desktop/CSE499A/Combined Dataset/mango_Healthy/20211231_124247 (Custom).jpg,mango,healthy,Mango_Healthy,phash_fed84ba8817fb0573ea05fa8e44ae8158ba593ea353a7d04ca81e0ba8d7e9b41,train
/Users/alimran/Desktop/CSE499A/Combined Dataset/mango_Healthy/20211231_161333 (Custom).jpg,mango,healthy,Mango_Healthy,phash_ed5ac94a9a46329466b5cda5192de34b4f1a3836c2e51ccbf19a87323cc7e19c,train
/Users/alimran/Desktop/CSE499A/Combined Dataset/mango_Healthy/IMG_20240504_222353.jpg,mango,healthy,Mango_Healthy,phash_ff50c81f9ff4b621b1af2368664a6cb648e559894b165a7cc27334c6a59c3c98,train
/Users/alimran/Desktop/CSE499A/Combined Dataset/mango_Healthy/20211231_161849 (Custom).jpg,mango,healthy,Mango_Healthy,phash_e5b4134b8db4c672c719670c9336619993cc79cc18e63cf33a613cb39a796c31,val
/Users/alimran/Desktop/CSE499A/Combined Dataset/mango_Healthy/20211231_160035 (Custom).jpg,mango,healthy,Mango_Healthy,phash_eac16a85c2ad9ea91ea9f42b997a13f8f3409617333fe27c0e6010c3e6971ec6,train
/Users/alimran/Desktop/CSE499A/Combined Dataset/mango_Healthy/20211231_155916 (Custom).jpg,mango,healthy,Mango_Healthy,phash_e1c38e1c9ebc61c3cf1c9cad31c34f1e94a830e34b1e34789c69db87723ccc69,test
/Users/alimran/Desktop/CSE499A/Combined Dataset/mango_Healthy/20211231_155548 (Custom).jpg,mango,healthy,Mango_Healthy,phash_beffe082c000957f3d756a0052aa45fb8f509a55309d65ab4fea4602cc15b9ff,train
/Users/alimran/Desktop/CSE499A/Combined Dataset/mango_Healthy/IMG_20240504_215500.jpg,mango,healthy,Mango_Healthy,phash_aaaa9fff8000e0e77aa30ffd8114700b9e22cfff61d730401e284fb981f7c85e,train
/Users/alimran/Desktop/CSE499A/Combined Dataset/mango_Healthy/20211231_161244 (Custom).jpg,mango,healthy,Mango_Healthy,phash_efee800491513fff7eaae000a1451ffb958a70006abf87fdbd409c0192bf61f8,train
/Users/alimran/Desktop/CSE499A/Combined Dataset/mango_Healthy/20211231_124724 (Custom).jpg,mango,healthy,Mango_Healthy,phash_eb5594a9daf46b5235a91a951f4a9f29ccd4e67ad339b98d18c21c7184f84266,train
/Users/alimran/Desktop/CSE499A/Combined Dataset/mango_Healthy/IMG_20240504_221832.jpg,mango,healthy,Mango_Healthy,phash_b88ec3f1c773c70f263c3f183078fc631fc3e0670786e03e1f0ee338007ef1e0,train
/Users/alimran/Desktop/CSE499A/Combined Dataset/mango_Healthy/IMG_20240504_214651.jpg,mango,healthy,Mango_Healthy,phash_fb8fd00380107ffc3ff7c803e0c815fc91146a8374bb847ccb807faba87fe086,train
/Users/alimran/Desktop/CSE499A/Combined Dataset/mango_Healthy/IMG_20240504_213116.jpg,mango,healthy,Mango_Healthy,phash_affb082ec00491912fff6e6ed000b5100fff4adf7e303520814fc2df7eb06f28,test
/Users/alimran/Desktop/CSE499A/Combined Dataset/mango_Healthy/20211231_160908 (Custom).jpg,mango,healthy,Mango_Healthy,phash_abaac2aa900a3ff76691f5052555cbdd1f20604b62df36aacc8ad837b2e561a9,train
/Users/alimran/Desktop/CSE499A/Combined Dataset/mango_Healthy/IMG_20240504_222334.jpg,mango,healthy,Mango_Healthy,phash_e143cf1a98e3318e9938b36196d39326b64cb29b9cccb699b4d3a6998cd39692,train
/Users/alimran/Desktop/CSE499A/Combined Dataset/mango_Healthy/20211231_124122 (Custom).jpg,mango,healthy,Mango_Healthy,phash_fd4b9a94cd48c7b4c0dac66dc33c639ec393e1ccc1c6e1ccc1e6e0e3c0e3c0e3,val
/Users/alimran/Desktop/CSE499A/Combined Dataset/mango_Healthy/IMG_20240504_220537.jpg,mango,healthy,Mango_Healthy,phash_e000c000955f30736ba75e9e1170a7c7ae1e74f8cdc35b1fd23884e3391feb7c,train
/Users/alimran/Desktop/CSE499A/Combined Dataset/mango_Healthy/IMG_20240504_212036.jpg,mango,healthy,Mango_Healthy,phash_aa0028008101816f876b2f935eb778b7f07f257f07fad7e0d6a1bc072c17497f,train
/Users/alimran/Desktop/CSE499A/Combined Dataset/mango_Healthy/20211231_123947 (Custom).jpg,mango,healthy,Mango_Healthy,phash_faaba1d785551e397eafe08080751fdfdc02602a63ff97419c0b5afef3e02001,val
/Users/alimran/Desktop/CSE499A/Combined Dataset/mango_Healthy/20211231_160504 (Custom).jpg,mango,healthy,Mango_Healthy,phash_eabb9555d5146aa20aeea555ffa1d0aac0142b4515ffb5327a00ca30c55f2deb,train
/Users/alimran/Desktop/CSE499A/Combined Dataset/mango_Healthy/IMG_20240504_222136.jpg,mango,healthy,Mango_Healthy,phash_b5ed9af6c92bfc90ce4967ec1c76271399816630899926f19e18e627c89966cc,train
/Users/alimran/Desktop/CSE499A/Combined Dataset/mango_Healthy/IMG_20240504_220721.jpg,mango,healthy,Mango_Healthy,phash_e52d321a9b4c4b6699334d9b99b64999949196dbca4949b596dc4cca25b16dd9,train
/Users/alimran/Desktop/CSE499A/Combined Dataset/mango_Healthy/IMG_20240504_220735.jpg,mango,healthy,Mango_Healthy,phash_e0f44a07dfed90ef3381a61c3c71b2c7549e95b87123876634dca1952c2dc9e9,train
/Users/alimran/Desktop/CSE499A/Combined Dataset/mango_Healthy/20211231_155708 (Custom).jpg,mango,healthy,Mango_Healthy,phash_bffde005cae517bbf402217e63584e0158bdf3ed92cae612247694e8b58b2986,train
/Users/alimran/Desktop/CSE499A/Combined Dataset/mango_Healthy/IMG_20240504_222644.jpg,mango,healthy,Mango_Healthy,phash_f0599504c7826a38bc4dc792ba206c5fb7c6dae0af1d358f28f0d31c4d8b36f1,test
/Users/alimran/Desktop/CSE499A/Combined Dataset/mango_Healthy/20211231_130238 (Custom).jpg,mango,healthy,Mango_Healthy,phash_eaaa4aaacaaa1a2af1aa8b683343e67c1ce5f1858e4d38d9c3b31e63f0cb0f32,train
/Users/alimran/Desktop/CSE499A/Combined Dataset/mango_Healthy/IMG_20240504_212142.jpg,mango,healthy,Mango_Healthy,phash_b36c998e99b3ccc9cc32ce4ccc66e664cc33c63646736663ce33cd198899ccc9,train
/Users/alimran/Desktop/CSE499A/Combined Dataset/mango_Healthy/20211231_161448 (Custom).jpg,mango,healthy,Mango_Healthy,phash_fe82c2e6817dbf515f8050bf701f6be08af8b4078d4510fe36ab69806a15ce1f,train
/Users/alimran/Desktop/CSE499A/Combined Dataset/mango_Healthy/IMG_20240504_220641.jpg,mango,healthy,Mango_Healthy,phash_e85d353a9ab5495e8c2b4a95ad9a5ecf8d67ceb70f4827a40b529ca94e522529,train
/Users/alimran/Desktop/CSE499A/Combined Dataset/mango_Healthy/IMG_20240504_222056.jpg,mango,healthy,Mango_Healthy,phash_b26d9d37c3b2f8f08e3ce1c31c38718c99f1f1988cd9e3cc1933c99908e1e36c,val
/Users/alimran/Desktop/CSE499A/Combined Dataset/mango_Healthy/20211231_162306 (Custom).jpg,mango,healthy,Mango_Healthy,phash_a80fc3f09f07b478a5c23b1f667c5ce341a64f4c69d14a35eae5330bb466954c,train
/Users/alimran/Desktop/CSE499A/Combined Dataset/mango_Healthy/20211231_161339 (Custom).jpg,mango,healthy,Mango_Healthy,phash_fefbd54495415ebe6a80e01405ff97aa7a806157a57e4eaa1e05e85569fa85a0,test
/Users/alimran/Desktop/CSE499A/Combined Dataset/mango_Healthy/20211231_162422 (Custom).jpg,mango,healthy,Mango_Healthy,phash_a8f5ca27d54035786aa7daeea5748b5592b934aa6946c8d505abdd2a725832b5,train
/Users/alimran/Desktop/CSE499A/Combined Dataset/mango_Healthy/20211231_124419 (Custom).jpg,mango,healthy,Mango_Healthy,phash_fe027a8285fd857d2d416f005aa2d0bfa51f8f5183d034a97c2f5b4bd2d4a4f4,val
/Users/alimran/Desktop/CSE499A/Combined Dataset/mango_Healthy/IMG_20240504_211113.jpg,mango,healthy,Mango_Healthy,phash_b064f266cb8bc1938e1ccd9c1871ce7801dbce631e7cc6677e64c4ce0ee3c037,train
/Users/alimran/Desktop/CSE499A/Combined Dataset/mango_Healthy/IMG_20240504_213710.jpg,mango,healthy,Mango_Healthy,phash_a8010a009702357b6a7fcb85958b9c7e9bd663a36d2f8b5eb2d234a94f0f6a56,train
/Users/alimran/Desktop/CSE499A/Combined Dataset/mango_Healthy/20211231_162223 (Custom).jpg,mango,healthy,Mango_Healthy,phash_fee5b5f49aabe811f510fea8a755136a39af1417090204c90e648f345ecee733,train
/Users/alimran/Desktop/CSE499A/Combined Dataset/mango_Healthy/IMG_20240504_211852.jpg,mango,healthy,Mango_Healthy,phash_e79cde639269d9a699cccd929939e99b1199649b266166593265764d0266e666,train
/Users/alimran/Desktop/CSE499A/Combined Dataset/mango_Healthy/IMG_20240504_220457.jpg,mango,healthy,Mango_Healthy,phash_ee14360a9acdc9d2e5e0f2f4797ab42d1b150d8a1cc91e642f362e9a950bc3b7,train
/Users/alimran/Desktop/CSE499A/Combined Dataset/mango_Healthy/IMG_20240504_221749.jpg,mango,healthy,Mango_Healthy,phash_b30cccc989b199a69b3c733864736666cccc74cc4cd9731999339936ce66999c,val
/Users/alimran/Desktop/CSE499A/Combined Dataset/mango_Healthy/IMG_20240504_222526.jpg,mango,healthy,Mango_Healthy,phash_a6db336499662e339938666c9cb33ccc313218c9dc663333dcfcecc63333131c,train
/Users/alimran/Desktop/CSE499A/Combined Dataset/mango_Healthy/IMG_20240504_220331.jpg,mango,healthy,Mango_Healthy,phash_b7f76000cdff9f00b03f23f86e03643f6de068c519cd9b18927392c612ce76d8,train
/Users/alimran/Desktop/CSE499A/Combined Dataset/mango_Healthy/IMG_20240504_222532.jpg,mango,healthy,Mango_Healthy,phash_ae983cd895659465c8a26a34bb559d7a4cab46bda2f5c2564c5aa629b3295375,train
/Users/alimran/Desktop/CSE499A/Combined Dataset/mango_Healthy/20211231_162354 (Custom).jpg,mango,healthy,Mango_Healthy,phash_fa0a355585f542ba2f15bd47d2abe0f589564f8a27a53857585fa5a0c1e04cd5,train
/Users/alimran/Desktop/CSE499A/Combined Dataset/mango_Healthy/20211231_162301 (Custom).jpg,mango,healthy,Mango_Healthy,phash_caacb554d5abeaa32557922a5ab43b5d1daaec91f645cb66c1037105399684db,train
/Users/alimran/Desktop/CSE499A/Combined Dataset/mango_Healthy/IMG_20240504_220443.jpg,mango,healthy,Mango_Healthy,phash_e6ce65b69b6d66db8c9266c9c826b64d992926c99933926c24d969b66664d8c9,train
/Users/alimran/Desktop/CSE499A/Combined Dataset/mango_Healthy/IMG_20240504_221013.jpg,mango,healthy,Mango_Healthy,phash_b8f8cc78c7c77333c637d19c271cf38e3138c0e338e03c6738c73e3138e3c071,train
/Users/alimran/Desktop/CSE499A/Combined Dataset/mango_Healthy/20211231_155432 (Custom).jpg,mango,healthy,Mango_Healthy,phash_e57acd0b997a33c38d9e3331cc67331a966461994c6679cc9a33b19c9e3391a4,train
/Users/alimran/Desktop/CSE499A/Combined Dataset/mango_Healthy/20211231_162425 (Custom).jpg,mango,healthy,Mango_Healthy,phash_a786ec34cd263cc7999a364c4d983926c9c91333cd396933492d7323cf383e73,train
/Users/alimran/Desktop/CSE499A/Combined Dataset/mango_Healthy/20211231_123701 (Custom).jpg,mango,healthy,Mango_Healthy,phash_e87a983c978567c371e39cbcce1e4b47b5a164e09354998f6c69a610b39449eb,train
/Users/alimran/Desktop/CSE499A/Combined Dataset/mango_Healthy/IMG_20240504_220318.jpg,mango,healthy,Mango_Healthy,phash_f03363e2ce0e163ec4f21dc3c34f0c4cd1940f2470cdd399387667dc3c33e3e6,train
/Users/alimran/Desktop/CSE499A/Combined Dataset/mango_Healthy/IMG_20240504_221006.jpg,mango,healthy,Mango_Healthy,phash_bdb5c0249b7b324a66fe4d04c03d1ec0f19f1f3ce0e1079ff8b40398f0330fe6,test
/Users/alimran/Desktop/CSE499A/Combined Dataset/mango_Healthy/20211231_124641 (Custom).jpg,mango,healthy,Mango_Healthy,phash_eebb6a9ad1549d753bed42aa760a6753c8d58a803eaa354fd155723146aa48aa,train
/Users/alimran/Desktop/CSE499A/Combined Dataset/mango_Healthy/IMG_20240504_214917.jpg,mango,healthy,Mango_Healthy,phash_bffac58cc0053a732ffec584b4212a5f404c7db3afeac00cd2153fff0dead000,val
/Users/alimran/Desktop/CSE499A/Combined Dataset/mango_Healthy/20211231_124130 (Custom).jpg,mango,healthy,Mango_Healthy,phash_e8bc4aa59783b46a355a6d42cb551a9536a5c5a9e16a2c5a8dd63974326dc6cb,train
/Users/alimran/Desktop/CSE499A/Combined Dataset/mango_Healthy/20211231_161011 (Custom).jpg,mango,healthy,Mango_Healthy,phash_aaabcbfcd51522025aaa3d37e9ddd48a1522ca553a97656ed8d8c2a0cd0f1b55,train
/Users/alimran/Desktop/CSE499A/Combined Dataset/mango_Healthy/IMG_20240504_211847.jpg,mango,healthy,Mango_Healthy,phash_b3cde4cf8b3cb324cc98db323266cc393336cc641399e7364999d333132cc399,train
/Users/alimran/Desktop/CSE499A/Combined Dataset/mango_Healthy/20211231_124012 (Custom).jpg,mango,healthy,Mango_Healthy,phash_eaaa815595553eaa7aaae17587551e0ad02a61f16bc5c40e9c7a3be1d287e51e,train
/Users/alimran/Desktop/CSE499A/Combined Dataset/mango_Healthy/20211231_162159 (Custom).jpg,mango,healthy,Mango_Healthy,phash_ef509fa0cfd6e1eff0d7722bb9852cc018782e3c1f330f99838cc18ec3c660c3,train
/Users/alimran/Desktop/CSE499A/Combined Dataset/mango_Healthy/IMG_20240504_214730.jpg,mango,healthy,Mango_Healthy,phash_fff1824a80157fb8ea42a03b1fecde10603b07ea9791782f49faa1e09e05d0bf,train
/Users/alimran/Desktop/CSE499A/Combined Dataset/mango_Healthy/IMG_20240504_214056.jpg,mango,healthy,Mango_Healthy,phash_b34cd9928c33e6198ce7e673998ccc6618ccecc60c73ce660e63e66c3666f306,train
/Users/alimran/Desktop/CSE499A/Combined Dataset/mango_Healthy/IMG_20240504_215348.jpg,mango,healthy,Mango_Healthy,phash_b074fc71cb93f1c7cccccf0e6666ce386332ce3163196a33623931b138f13998,val
/Users/alimran/Desktop/CSE499A/Combined Dataset/mango_Healthy/IMG_20240504_221210.jpg,mango,healthy,Mango_Healthy,phash_b6649d99cec8e3e4cc72e719878c678601c663e333c363c7cc07c60fc90f7307,train
/Users/alimran/Desktop/CSE499A/Combined Dataset/mango_Healthy/IMG_20240504_221238.jpg,mango,healthy,Mango_Healthy,phash_bc1f9e0fcf0fe6d2d33ce19e64cb9864c27371b91c7c931c49e68658430cc193,train
/Users/alimran/Desktop/CSE499A/Combined Dataset/mango_Healthy/IMG_20240504_222043.jpg,mango,healthy,Mango_Healthy,phash_b6c99fb6c4dbe04dc7067380d8d8f26cf8f2f6647833fc38f01cdc0c321ed801,train
/Users/alimran/Desktop/CSE499A/Combined Dataset/mango_Healthy/20211231_160434 (Custom).jpg,mango,healthy,Mango_Healthy,phash_f855942ac78b6b453468b2bccbd7cd2a34bd32d4c34ac5a50e943c5a33e91ba5,train
/Users/alimran/Desktop/CSE499A/Combined Dataset/mango_Healthy/IMG_20240504_213249.jpg,mango,healthy,Mango_Healthy,phash_a80140a7c03f95183d02e85770ff67f5eea14c2f1b7ad2d0988733afa67dac1a,test
/Users/alimran/Desktop/CSE499A/Combined Dataset/mango_Healthy/IMG_20240504_214532.jpg,mango,healthy,Mango_Healthy,phash_b26b8900c490f64f3b3f89966ec92765c332e0997c4cce6627135f898bec25f6,train
/Users/alimran/Desktop/CSE499A/Combined Dataset/mango_Healthy/20211231_155427 (Custom).jpg,mango,healthy,Mango_Healthy,phash_eff79400d0006aff3df8f40052af8bffed0034a090ffc3564f2a34a57055da6a,train
/Users/alimran/Desktop/CSE499A/Combined Dataset/mango_Healthy/IMG_20240504_222123.jpg,mango,healthy,Mango_Healthy,phash_aa80ebffd50c97406ae55abd3500e557cad512a1652a2d5e7e95c4ab93e8d254,train
/Users/alimran/Desktop/CSE499A/Combined Dataset/mango_Healthy/IMG_20240504_213301.jpg,mango,healthy,Mango_Healthy,phash_aa200000800595553fff57eff0026a10caaf85ff3d509f5590af70aa6ff8cff5,train
/Users/alimran/Desktop/CSE499A/Combined Dataset/mango_Healthy/20211231_160709 (Custom).jpg,mango,healthy,Mango_Healthy,phash_bde11ec38a02c0016520f790c6de636f712d9894fc9278cbf86dfc257e26d972,train
/Users/alimran/Desktop/CSE499A/Combined Dataset/mango_Healthy/20211231_123636 (Custom).jpg,mango,healthy,Mango_Healthy,phash_ea859523957a6a7c7aa185c2e15c983f9eaa6bd03835e40bc3a29af02c7f6b07,train
/Users/alimran/Desktop/CSE499A/Combined Dataset/mango_Healthy/IMG_20240504_221614.jpg,mango,healthy,Mango_Healthy,phash_aaee6a00c0299ffb3502e5560f74ba50e6150cbf69a1c32b1e7af2f212e45ecd,test
/Users/alimran/Desktop/CSE499A/Combined Dataset/mango_Healthy/IMG_20240504_221628.jpg,mango,healthy,Mango_Healthy,phash_bd4e1e978f7b4ded8297437b862d4b16b58b4bc585a0324465e68ad36561b0d1,train
/Users/alimran/Desktop/CSE499A/Combined Dataset/mango_Healthy/20211231_124922 (Custom).jpg,mango,healthy,Mango_Healthy,phash_ea254aa8978ab5572155c3d53e2764ae49ea1b43d21794353761a6cfac9c3da8,test
/Users/alimran/Desktop/CSE499A/Combined Dataset/mango_Healthy/IMG_20240504_211700.jpg,mango,healthy,Mango_Healthy,phash_b0e1f1c68b06e99c8c99e71c0ce9ce301ce6cc730726cc673f73ccc61d33c666,train
/Users/alimran/Desktop/CSE499A/Combined Dataset/mango_Healthy/20211231_160520 (Custom).jpg,mango,healthy,Mango_Healthy,phash_ff47b5a181b86b563f0394a9c0fe4b560f80a42d705f9bd0cde06c0f36179378,train
/Users/alimran/Desktop/CSE499A/Combined Dataset/mango_Healthy/IMG_20240504_214646.jpg,mango,healthy,Mango_Healthy,phash_e5e5b3439925e59299c9cccc8873eccc9866ecc48866ece78866ee638472fc43,train
/Users/alimran/Desktop/CSE499A/Combined Dataset/mango_Healthy/IMG_20240504_221825.jpg,mango,healthy,Mango_Healthy,phash_b9e2c69b801579713ede8608e96176d7068fe9607ed2869d09267ed297edc121,test
/Users/alimran/Desktop/CSE499A/Combined Dataset/mango_Healthy/IMG_20240504_211931.jpg,mango,healthy,Mango_Healthy,phash_e16fcd3998c7b59c9935b26196ceb324864df1990663f099163390de36b3c4c6,train
/Users/alimran/Desktop/CSE499A/Combined Dataset/mango_Healthy/IMG_20240504_213854.jpg,mango,healthy,Mango_Healthy,phash_b398d9ccce716492ccb366c94ccf336c26cc7336330c93333333399b33338e4c,val
/Users/alimran/Desktop/CSE499A/Combined Dataset/mango_Healthy/IMG_20240504_222451.jpg,mango,healthy,Mango_Healthy,phash_bb8e2b9ac011c0613fcd3fbe5bb6f114b14885f9c6f35a246e042f12813bd16f,train
/Users/alimran/Desktop/CSE499A/Combined Dataset/mango_Healthy/20211231_124707 (Custom).jpg,mango,healthy,Mango_Healthy,phash_ffef29c5955096383eaf69c5f140956a06baca957945656ac1ea96a53e056a12,test
/Users/alimran/Desktop/CSE499A/Combined Dataset/mango_Healthy/IMG_20240504_220939.jpg,mango,healthy,Mango_Healthy,phash_fa2fb56985d042a47a2fbd5fc5b470e03a2b0f17e1d0d0e84e062f57b1e958b0,val
/Users/alimran/Desktop/CSE499A/Combined Dataset/mango_Healthy/20211231_130051 (Custom).jpg,mango,healthy,Mango_Healthy,phash_ffa060bfcef01e83ccbe19a0c30b191ed3301861c3331e66c3cc1e72d3cc3e7d,train
/Users/alimran/Desktop/CSE499A/Combined Dataset/mango_Healthy/20211231_161027 (Custom).jpg,mango,healthy,Mango_Healthy,phash_abd59700d57a6afd2044355a37a3da81ed556d4ac4a832f51b52db2a2dadcc85,train
/Users/alimran/Desktop/CSE499A/Combined Dataset/mango_Healthy/IMG_20240504_213317.jpg,mango,healthy,Mango_Healthy,phash_a8aa9455875542aa385d3d1757aa93f1c874650e35837ae0b358c9fec4afa595,train
/Users/alimran/Desktop/CSE499A/Combined Dataset/mango_Healthy/20211231_125322 (Custom).jpg,mango,healthy,Mango_Healthy,phash_feac92f2817729077f88d4fda0058aa297f875557a07c6e8a57e1b15768061aa,train
/Users/alimran/Desktop/CSE499A/Combined Dataset/mango_Healthy/IMG_20240504_222647.jpg,mango,healthy,Mango_Healthy,phash_f83287c0955d68b2c3823c17a8e833836c7658f1368fa57c3ac1cd8f5b78c6c7,train
/Users/alimran/Desktop/CSE499A/Combined Dataset/mango_Healthy/IMG_20240504_210811.jpg,mango,healthy,Mango_Healthy,phash_b34dcc3299c6e5993c71e64c1e32c6661c3bc3216f19c7f966189b66609c1b9e,train
/Users/alimran/Desktop/CSE499A/Combined Dataset/mango_Healthy/IMG_20240504_220859.jpg,mango,healthy,Mango_Healthy,phash_af072bc5d1c8d43ade1d2a1529f1346a34ee3787cbc5cad1fa7a253a253840bc,train
/Users/alimran/Desktop/CSE499A/Combined Dataset/mango_Healthy/IMG_20240504_215606.jpg,mango,healthy,Mango_Healthy,phash_b0d9c68b9c30b9e6cf4c3999c73339c666333ce6479c2ce3679c1cf1138c1871,train
/Users/alimran/Desktop/CSE499A/Combined Dataset/mango_Healthy/IMG_20240504_215612.jpg,mango,healthy,Mango_Healthy,phash_babe9577c0026a803d551ffe4aefe5455c822f9911774caa2601735079ea1cbd,train
/Users/alimran/Desktop/CSE499A/Combined Dataset/mango_Healthy/IMG_20240504_221206.jpg,mango,healthy,Mango_Healthy,phash_b0e2e346ce1cf399c63898cc47183863471c3c73e307ce73e7662e70ce676631,val
/Users/alimran/Desktop/CSE499A/Combined Dataset/mango_Healthy/20211231_162207 (Custom).jpg,mango,healthy,Mango_Healthy,phash_feac7980d1c8855dafa73a39644045775b55ce841c2af97a92d533a1a60dacda,train
/Users/alimran/Desktop/CSE499A/Combined Dataset/mango_Healthy/20211231_123123 (Custom).jpg,mango,healthy,Mango_Healthy,phash_e078b0b8da1ecf0fb7875b4334615b30399898cd696094f8cb6ea7b34359a5ac,train
/Users/alimran/Desktop/CSE499A/Combined Dataset/mango_Healthy/20211231_162322 (Custom).jpg,mango,healthy,Mango_Healthy,phash_df60ab368095c2dd7ee03faaa12ac07516951fca684a7825b1b5c3fdce613c83,train
/Users/alimran/Desktop/CSE499A/Combined Dataset/mango_Healthy/20211231_161439 (Custom).jpg,mango,healthy,Mango_Healthy,phash_aaae6aaac150b5553f7597aa740a651ec3fd62ad4f00cb41385f983f93c833c2,train
/Users/alimran/Desktop/CSE499A/Combined Dataset/mango_Healthy/20211231_124913 (Custom).jpg,mango,healthy,Mango_Healthy,phash_fe0041ff85fe3e006a9fc17e97601e8d681f3172a7e0ca071a7f21f0e5821e2f,train
/Users/alimran/Desktop/CSE499A/Combined Dataset/mango_Healthy/20211231_161832 (Custom).jpg,mango,healthy,Mango_Healthy,phash_fb80d45f95557fa07c8ec0550fe0963ae8076ac58558fb0132abc57c6fc19c2b,train
/Users/alimran/Desktop/CSE499A/Combined Dataset/mango_Healthy/IMG_20240504_215404.jpg,mango,healthy,Mango_Healthy,phash_bfffc00087df3af6c00007ffec0090ff27f1ee0018ffd5e01b07e63a0de0e885,train
/Users/alimran/Desktop/CSE499A/Combined Dataset/mango_Healthy/IMG_20240504_211104.jpg,mango,healthy,Mango_Healthy,phash_ea8ac3eb95753d556a8ac2aa95553d554ab4c0aa3d4b8a51b0b725ae4f40da5d,train
/Users/alimran/Desktop/CSE499A/Combined Dataset/mango_Healthy/IMG_20240504_213713.jpg,mango,healthy,Mango_Healthy,phash_a055ca0497a234fb685dcb8595a39c3adb5263c56c3d8d0eb2d234b54f2d6b5a,train
/Users/alimran/Desktop/CSE499A/Combined Dataset/mango_Healthy/IMG_20240504_211110.jpg,mango,healthy,Mango_Healthy,phash_b06cf7cccb93d9368e1cc9930c70ccc90c63ce6c2c67cc643fc7c4233ba6c267,train
/Users/alimran/Desktop/CSE499A/Combined Dataset/mango_Healthy/IMG_20240504_220326.jpg,mango,healthy,Mango_Healthy,phash_ad4e2d0ac011d2f51fe63d4a680bc0fd97f51f947802e84b21ff27f5e780ce09,train
/Users/alimran/Desktop/CSE499A/Combined Dataset/mango_Healthy/IMG_20240504_213920.jpg,mango,healthy,Mango_Healthy,phash_b26cb9b88d93e3c78cc9c66607cecc660732ccce0e73e73c0c67e6310c18ce73,train
/Users/alimran/Desktop/CSE499A/Combined Dataset/mango_Healthy/IMG_20240504_220454.jpg,mango,healthy,Mango_Healthy,phash_e479b2749969cc94c65ac30dc6c6c367c793c309c794c389e384e38ee386e3cb,train
/Users/alimran/Desktop/CSE499A/Combined Dataset/mango_Healthy/20211231_161945 (Custom).jpg,mango,healthy,Mango_Healthy,phash_fd019a00cdc8e6f4d07ae33df19ee0cbf1f8f8ccb0676cd918623c39183c2e19,train
/Users/alimran/Desktop/CSE499A/Combined Dataset/mango_Healthy/IMG_20240504_222519.jpg,mango,healthy,Mango_Healthy,phash_a8744f87c83c33e7c69718b0c3354e6749ce7638b3c6963994e39d0c91e9970e,val
/Users/alimran/Desktop/CSE499A/Combined Dataset/mango_Healthy/20211231_123924 (Custom).jpg,mango,healthy,Mango_Healthy,phash_e631ccc6999493399b3393669a6c936c926d324d8e4d32c936c966d9cccb64d9,val
